Month,Sa2Code,Sa2Name,Ta,Total,House,Apartment,Retirement,Townhouse,Sa3Code,Sa3Name
42461,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
42461,254500,Southgate,Wellington City,2,0,0,0,2,56060,Southgate
42461,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
42461,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
42461,254800,Miramar East,Wellington City,1,1,0,0,0,56100,Miramar
42461,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
42461,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42461,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
42461,255200,Seatoun,Wellington City,1,1,0,0,0,56110,Seatoun
42491,247501,MÄkara-Ohariu,Wellington City,0,0,0,0,0,55700,Wellington City Rural
42491,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
42491,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
42491,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
42491,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
42491,248000,Grenada North,Wellington City,2,2,0,0,0,55730,Grenada
42491,248101,Churton Park North,Wellington City,3,3,0,0,0,55830,Churton Park-Glenside
42491,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
42491,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
42491,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
42491,248400,Johnsonville West,Wellington City,1,1,0,0,0,55740,Johnsonville
42491,248500,Grenada Village,Wellington City,5,5,0,0,0,55730,Grenada
42491,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
42491,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
42491,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
42491,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
42491,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
42491,249101,Crofton Downs,Wellington City,0,0,0,0,0,55780,Crofton Downs
42491,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
42491,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
42491,249401,Karori Park,Wellington City,1,1,0,0,0,55860,Karori
42491,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
42491,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
42491,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
42491,249701,Newlands South,Wellington City,1,1,0,0,0,55850,Newlands
42491,249702,Newlands East,Wellington City,0,0,0,0,0,55850,Newlands
42491,249800,Woodridge,Wellington City,1,1,0,0,0,55710,Woodridge-Horokiwi
42491,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
42491,250000,Khandallah North,Wellington City,3,0,3,0,0,55760,Khandallah
42491,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
42491,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
42491,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
42491,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
42491,250500,Onslow,Wellington City,0,0,0,0,0,55760,Khandallah
42491,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
42491,250700,Pipitea-Kaiwharawhara,Wellington City,0,0,0,0,0,55790,Pipitea-Kaiwharawhara
42491,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
42491,250901,Thorndon North,Wellington City,1,1,0,0,0,55820,Thorndon
42491,250902,Thorndon South,Wellington City,1,1,0,0,0,55820,Thorndon
42491,251000,Wellington Botanic Gardens,Wellington City,2,0,0,0,2,55880,Kelburn
42491,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
42491,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
42491,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
42491,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
42491,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
42491,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
42491,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
42491,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
42491,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
42491,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
42491,252001,Mount Cook North,Wellington City,1,1,0,0,0,55960,Mount Cook
42491,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
42491,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
42491,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
42491,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
42491,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
42491,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
42491,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
42491,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
42491,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
42491,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
42491,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
42491,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
42491,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
42491,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
42491,253200,Evans Bay,Wellington City,2,2,0,0,0,55940,Hataitai
42491,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
42491,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
42491,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
42491,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
42491,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42491,253800,Island Bay West,Wellington City,1,1,0,0,0,56040,Island Bay
42491,253900,Melrose,Wellington City,2,0,0,0,2,56020,Melrose
42491,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
42491,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
42491,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42491,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
42491,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
42491,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
42491,254600,Karaka Bay-Worser Bay,Wellington City,1,1,0,0,0,56090,Karaka Bay-Worser Bay
42491,254700,Houghton Bay,Wellington City,1,1,0,0,0,56050,Houghton Bay
42491,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
42491,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
42491,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42491,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
42491,255200,Seatoun,Wellington City,2,2,0,0,0,56110,Seatoun
42522,247501,MÄkara-Ohariu,Wellington City,0,0,0,0,0,55700,Wellington City Rural
42522,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
42522,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
42522,247800,Tawa South,Wellington City,1,1,0,0,0,55720,Tawa
42522,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
42522,248000,Grenada North,Wellington City,0,0,0,0,0,55730,Grenada
42522,248101,Churton Park North,Wellington City,2,2,0,0,0,55830,Churton Park-Glenside
42522,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
42522,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
42522,248301,Churton Park South,Wellington City,2,2,0,0,0,55830,Churton Park-Glenside
42522,248400,Johnsonville West,Wellington City,2,2,0,0,0,55740,Johnsonville
42522,248500,Grenada Village,Wellington City,5,5,0,0,0,55730,Grenada
42522,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
42522,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
42522,248800,Ngaio North,Wellington City,1,1,0,0,0,55770,Ngaio
42522,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
42522,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
42522,249101,Crofton Downs,Wellington City,0,0,0,0,0,55780,Crofton Downs
42522,249200,Johnsonville South,Wellington City,3,0,0,0,3,55740,Johnsonville
42522,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
42522,249401,Karori Park,Wellington City,2,0,0,0,2,55860,Karori
42522,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
42522,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
42522,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
42522,249701,Newlands South,Wellington City,4,4,0,0,0,55850,Newlands
42522,249702,Newlands East,Wellington City,0,0,0,0,0,55850,Newlands
42522,249800,Woodridge,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
42522,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
42522,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
42522,250100,Wilton,Wellington City,1,1,0,0,0,55810,Wilton
42522,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
42522,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
42522,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
42522,250500,Onslow,Wellington City,2,0,0,0,2,55760,Khandallah
42522,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
42522,250700,Pipitea-Kaiwharawhara,Wellington City,0,0,0,0,0,55790,Pipitea-Kaiwharawhara
42522,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
42522,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
42522,250902,Thorndon South,Wellington City,2,0,2,0,0,55820,Thorndon
42522,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
42522,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
42522,251200,Aro Valley,Wellington City,2,2,0,0,0,55910,Aro Valley
42522,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
42522,251400,Wellington Central,Wellington City,10,0,10,0,0,55890,Wellington Central
42522,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
42522,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
42522,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
42522,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
42522,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
42522,251900,Brooklyn East,Wellington City,1,1,0,0,0,55950,Brooklyn
42522,252001,Mount Cook North,Wellington City,1,1,0,0,0,55960,Mount Cook
42522,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
42522,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
42522,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
42522,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
42522,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
42522,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
42522,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
42522,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
42522,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
42522,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
42522,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
42522,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
42522,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
42522,253102,Hataitai North East,Wellington City,1,0,0,0,1,55940,Hataitai
42522,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
42522,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
42522,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
42522,253501,Maupuia,Wellington City,1,0,0,0,1,56070,Maupuia
42522,253600,Newtown South,Wellington City,7,0,0,0,7,55970,Newtown
42522,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42522,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
42522,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
42522,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
42522,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
42522,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42522,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
42522,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
42522,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
42522,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
42522,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
42522,254800,Miramar East,Wellington City,1,0,0,0,1,56100,Miramar
42522,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
42522,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42522,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
42522,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
42552,247501,MÄkara-Ohariu,Wellington City,0,0,0,0,0,55700,Wellington City Rural
42552,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
42552,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
42552,247800,Tawa South,Wellington City,1,1,0,0,0,55720,Tawa
42552,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
42552,248000,Grenada North,Wellington City,0,0,0,0,0,55730,Grenada
42552,248101,Churton Park North,Wellington City,2,2,0,0,0,55830,Churton Park-Glenside
42552,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
42552,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
42552,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
42552,248400,Johnsonville West,Wellington City,1,1,0,0,0,55740,Johnsonville
42552,248500,Grenada Village,Wellington City,2,2,0,0,0,55730,Grenada
42552,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
42552,248701,Paparangi,Wellington City,2,2,0,0,0,55840,Paparangi
42552,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
42552,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
42552,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
42552,249101,Crofton Downs,Wellington City,1,1,0,0,0,55780,Crofton Downs
42552,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
42552,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
42552,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
42552,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
42552,249501,Newlands North,Wellington City,2,0,0,0,2,55850,Newlands
42552,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
42552,249701,Newlands South,Wellington City,5,5,0,0,0,55850,Newlands
42552,249702,Newlands East,Wellington City,1,1,0,0,0,55850,Newlands
42552,249800,Woodridge,Wellington City,2,2,0,0,0,55710,Woodridge-Horokiwi
42552,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
42552,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
42552,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
42552,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
42552,250300,Wadestown,Wellington City,1,0,0,0,1,55800,Wadestown
42552,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
42552,250500,Onslow,Wellington City,0,0,0,0,0,55760,Khandallah
42552,250600,Karori East,Wellington City,1,1,0,0,0,55860,Karori
42552,250700,Pipitea-Kaiwharawhara,Wellington City,0,0,0,0,0,55790,Pipitea-Kaiwharawhara
42552,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
42552,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
42552,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
42552,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
42552,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
42552,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
42552,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
42552,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
42552,251500,Brooklyn North,Wellington City,2,2,0,0,0,55950,Brooklyn
42552,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
42552,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
42552,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
42552,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
42552,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
42552,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
42552,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
42552,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
42552,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
42552,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
42552,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
42552,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
42552,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
42552,252600,Roseneath,Wellington City,2,2,0,0,0,56080,Roseneath
42552,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
42552,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
42552,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
42552,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
42552,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
42552,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
42552,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
42552,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
42552,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
42552,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
42552,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
42552,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42552,253800,Island Bay West,Wellington City,1,0,0,0,1,56040,Island Bay
42552,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
42552,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
42552,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
42552,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42552,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
42552,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
42552,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
42552,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
42552,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
42552,254800,Miramar East,Wellington City,1,0,0,0,1,56100,Miramar
42552,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
42552,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42552,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
42552,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
42583,247501,MÄkara-Ohariu,Wellington City,1,1,0,0,0,55700,Wellington City Rural
42583,247600,Tawa North,Wellington City,1,1,0,0,0,55720,Tawa
42583,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
42583,247800,Tawa South,Wellington City,2,1,0,0,1,55720,Tawa
42583,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
42583,248000,Grenada North,Wellington City,0,0,0,0,0,55730,Grenada
42583,248101,Churton Park North,Wellington City,7,1,0,0,6,55830,Churton Park-Glenside
42583,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
42583,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
42583,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
42583,248400,Johnsonville West,Wellington City,3,0,0,0,3,55740,Johnsonville
42583,248500,Grenada Village,Wellington City,4,4,0,0,0,55730,Grenada
42583,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
42583,248701,Paparangi,Wellington City,2,2,0,0,0,55840,Paparangi
42583,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
42583,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
42583,249000,Broadmeadows,Wellington City,2,2,0,0,0,55750,Broadmeadows
42583,249101,Crofton Downs,Wellington City,1,1,0,0,0,55780,Crofton Downs
42583,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
42583,249300,Khandallah Reserve,Wellington City,1,1,0,0,0,55760,Khandallah
42583,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
42583,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
42583,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
42583,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
42583,249701,Newlands South,Wellington City,2,2,0,0,0,55850,Newlands
42583,249702,Newlands East,Wellington City,2,2,0,0,0,55850,Newlands
42583,249800,Woodridge,Wellington City,6,6,0,0,0,55710,Woodridge-Horokiwi
42583,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
42583,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
42583,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
42583,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
42583,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
42583,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
42583,250500,Onslow,Wellington City,1,1,0,0,0,55760,Khandallah
42583,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
42583,250700,Pipitea-Kaiwharawhara,Wellington City,1,1,0,0,0,55790,Pipitea-Kaiwharawhara
42583,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
42583,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
42583,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
42583,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
42583,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
42583,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
42583,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
42583,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
42583,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
42583,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
42583,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
42583,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
42583,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
42583,251900,Brooklyn East,Wellington City,1,1,0,0,0,55950,Brooklyn
42583,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
42583,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
42583,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
42583,252200,Brooklyn South,Wellington City,1,1,0,0,0,55950,Brooklyn
42583,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
42583,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
42583,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
42583,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
42583,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
42583,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
42583,252800,Kingston-Mornington-Vogeltown,Wellington City,1,1,0,0,0,55980,Kingston-Mornington-Vogeltown
42583,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
42583,253000,Newtown West,Wellington City,1,0,0,0,1,55970,Newtown
42583,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
42583,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
42583,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
42583,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
42583,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
42583,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
42583,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
42583,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42583,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
42583,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
42583,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
42583,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
42583,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
42583,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
42583,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
42583,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
42583,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
42583,254700,Houghton Bay,Wellington City,1,1,0,0,0,56050,Houghton Bay
42583,254800,Miramar East,Wellington City,1,1,0,0,0,56100,Miramar
42583,254900,Miramar South,Wellington City,16,0,0,0,16,56100,Miramar
